,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
13183,23,Female,High School,136650.0,1.0,Rent,12000,Personal,15.28,0.09,3.0,681.0,No,1
13184,26,Female,Associate,108802.0,6.0,Mortgage,6000,Education,9.91,0.06,3.0,654.0,No,0
13185,24,Male,Associate,80413.0,3.0,Mortgage,23095,Medical,19.42,0.37,3.0,611.0,No,1
13186,23,Female,Bachelor,44260.0,1.0,Own,12000,Medical,12.53,0.27,2.0,674.0,Yes,0
13187,25,Male,Associate,109378.0,4.0,Mortgage,7750,Education,7.51,0.07,4.0,669.0,Yes,0
13188,23,Male,Master,108686.0,0.0,Mortgage,4000,Debtconsolidation,10.65,0.04,3.0,713.0,Yes,0
13189,25,Male,Associate,109064.0,5.0,Mortgage,15000,Medical,12.42,0.14,2.0,584.0,No,0
13190,23,Male,Master,153507.0,2.0,Rent,12000,Venture,10.37,0.08,4.0,654.0,No,0
13191,23,Female,Bachelor,109350.0,0.0,Mortgage,3600,Debtconsolidation,12.69,0.03,3.0,660.0,No,0
13192,22,Female,High School,108766.0,0.0,Mortgage,14300,Personal,6.03,0.13,4.0,626.0,Yes,0
13193,26,Male,Bachelor,94476.0,2.0,Mortgage,14000,Education,9.91,0.15,4.0,565.0,No,1
13194,24,Female,High School,108745.0,0.0,Mortgage,23095,Education,10.65,0.32,3.0,536.0,Yes,0
13195,25,Male,Bachelor,44016.0,3.0,Own,11200,Education,9.76,0.25,4.0,673.0,No,0
13196,25,Female,High School,109105.0,0.0,Mortgage,9500,Medical,11.71,0.09,4.0,629.0,No,0
13197,26,Male,High School,157041.0,3.0,Rent,12000,Education,14.22,0.08,2.0,515.0,Yes,0
13198,25,Female,Bachelor,109385.0,1.0,Mortgage,18000,Homeimprovement,9.91,0.16,2.0,636.0,No,0
13199,26,Male,Associate,164467.0,7.0,Rent,12000,Personal,14.72,0.07,2.0,687.0,Yes,0
13200,22,Male,Bachelor,94568.0,0.0,Mortgage,23095,Homeimprovement,16.77,0.26,2.0,674.0,No,1
13201,23,Female,Associate,168663.5,1.0,Rent,12000,Debtconsolidation,11.12,0.07,3.0,674.0,Yes,0
13202,22,Male,Master,44290.0,0.0,Own,3250,Education,7.75,0.07,4.0,674.0,Yes,0
13203,25,Male,Associate,108859.0,1.0,Mortgage,3600,Personal,7.9,0.03,2.0,648.0,Yes,0
13204,24,Female,Master,109161.0,4.0,Mortgage,13000,Medical,12.42,0.12,3.0,616.0,No,0
13205,26,Female,Doctorate,168663.5,5.0,Rent,12000,Personal,7.9,0.07,3.0,712.0,No,0
13206,23,Male,Master,109071.0,0.0,Mortgage,3000,Personal,6.03,0.03,4.0,661.0,No,0
13207,24,Male,Master,109009.0,6.0,Mortgage,12000,Venture,7.51,0.11,3.0,699.0,No,0
13208,23,Female,High School,108999.0,0.0,Mortgage,15000,Personal,6.03,0.14,3.0,638.0,No,0
13209,24,Male,Bachelor,151319.0,2.0,Rent,12000,Medical,14.27,0.08,2.0,703.0,No,1
13210,24,Male,Associate,109194.0,0.0,Mortgage,8000,Personal,9.91,0.07,4.0,653.0,Yes,0
13211,23,Female,Master,108981.0,0.0,Mortgage,12000,Debtconsolidation,11.01,0.11,3.0,665.0,Yes,0
13212,24,Male,High School,43808.0,3.0,Own,13000,Education,5.79,0.3,2.0,628.0,Yes,0
13213,22,Female,Master,109090.0,1.0,Mortgage,16000,Education,6.03,0.15,4.0,619.0,Yes,0
13214,23,Female,Master,168663.5,2.0,Rent,12000,Education,11.11,0.06,2.0,611.0,Yes,0
13215,25,Male,High School,108959.0,7.0,Mortgage,9000,Education,12.69,0.08,3.0,527.0,No,0
13216,24,Female,Bachelor,108908.0,0.0,Mortgage,20000,Venture,7.9,0.18,3.0,578.0,Yes,0
13217,25,Male,Associate,80400.0,1.0,Mortgage,20000,Medical,15.27,0.25,4.0,594.0,No,1
13218,26,Female,Bachelor,108999.0,0.0,Mortgage,10000,Debtconsolidation,6.62,0.09,4.0,688.0,No,0
13219,23,Female,Associate,168663.5,0.0,Rent,12000,Education,10.59,0.05,2.0,620.0,Yes,0
13220,25,Female,Master,168663.5,1.0,Rent,12000,Education,16.49,0.04,2.0,651.0,No,0
13221,23,Male,High School,109180.0,0.0,Own,23095,Medical,8.9,0.32,4.0,576.0,Yes,0
13222,24,Female,Bachelor,108678.0,3.0,Mortgage,4300,Homeimprovement,7.9,0.04,4.0,658.0,No,0
13223,22,Male,High School,109240.0,0.0,Mortgage,7000,Medical,11.01,0.06,2.0,636.0,Yes,0
13224,21,Male,Bachelor,109112.0,0.0,Own,12000,Medical,6.03,0.11,3.0,608.0,Yes,0
13225,23,Male,High School,44138.0,5.0,Own,7000,Venture,14.74,0.16,4.0,603.0,Yes,0
13226,23,Male,Associate,109133.0,0.0,Mortgage,21000,Medical,12.42,0.19,2.0,644.0,No,0
13227,25,Male,Master,43508.0,0.0,Own,5000,Personal,11.01,0.11,4.0,672.0,No,0
13228,22,Male,Bachelor,43325.0,1.0,Own,8000,Education,6.03,0.18,2.0,636.0,Yes,0
13229,26,Male,High School,126883.0,2.0,Rent,12100,Homeimprovement,11.01,0.1,2.0,591.0,Yes,0
13230,24,Male,Bachelor,51559.0,1.0,Rent,12125,Debtconsolidation,11.01,0.24,3.0,613.0,No,0
13231,26,Male,Associate,108987.0,3.0,Mortgage,8000,Education,5.42,0.07,3.0,624.0,Yes,0
13232,23,Female,Associate,80437.0,0.0,Mortgage,14000,Medical,11.01,0.17,3.0,632.0,No,1
13233,22,Female,High School,109195.0,1.0,Mortgage,6400,Personal,5.99,0.06,2.0,538.0,Yes,0
13234,24,Female,Associate,109221.0,3.0,Mortgage,15000,Medical,9.99,0.14,4.0,667.0,No,0
13235,22,Male,Bachelor,44077.0,0.0,Rent,12200,Personal,11.49,0.28,3.0,679.0,No,1
13236,25,Female,High School,108913.0,3.0,Mortgage,6000,Medical,6.99,0.06,3.0,536.0,Yes,0
13237,21,Male,Bachelor,99658.0,0.0,Rent,12200,Personal,6.03,0.12,2.0,678.0,No,0
13238,23,Male,High School,29456.0,2.0,Rent,12250,Education,13.16,0.37,4.0,645.0,No,1
13239,23,Female,High School,32520.0,0.0,Rent,12250,Venture,10.37,0.37,4.0,590.0,No,1
13240,26,Male,High School,109151.0,3.0,Mortgage,13000,Personal,10.59,0.12,3.0,615.0,Yes,0
13241,24,Male,Associate,32110.0,1.0,Rent,12250,Medical,11.49,0.37,2.0,671.0,No,1
13242,24,Male,High School,109001.0,1.0,Mortgage,8000,Debtconsolidation,12.99,0.07,2.0,615.0,Yes,0
13243,24,Male,Bachelor,35550.0,0.0,Rent,12250,Medical,9.99,0.34,4.0,610.0,No,1
13244,23,Female,Bachelor,108380.0,1.0,Mortgage,22000,Personal,6.99,0.2,4.0,687.0,No,0
13245,23,Male,Master,108961.0,1.0,Mortgage,4900,Venture,6.99,0.04,2.0,688.0,No,0
13246,22,Male,Bachelor,108862.0,0.0,Mortgage,12000,Education,10.99,0.11,2.0,623.0,Yes,0
13247,21,Male,Bachelor,37045.0,0.0,Rent,12250,Debtconsolidation,14.59,0.33,3.0,657.0,No,1
13248,22,Male,High School,36967.0,1.0,Rent,12250,Homeimprovement,13.67,0.33,4.0,565.0,No,1
13249,26,Male,Bachelor,39640.0,5.0,Rent,12250,Debtconsolidation,11.01,0.31,2.0,657.0,No,1
13250,25,Female,High School,109016.0,1.0,Mortgage,10000,Personal,5.42,0.09,2.0,546.0,Yes,0
13251,25,Female,Bachelor,108913.0,0.0,Mortgage,3000,Personal,11.49,0.03,4.0,681.0,Yes,0
13252,21,Female,Master,36003.0,0.0,Rent,12250,Venture,13.61,0.34,4.0,668.0,No,1
13253,24,Male,Associate,109088.0,5.0,Mortgage,15000,Medical,8.49,0.14,3.0,636.0,Yes,0
13254,25,Male,High School,108849.0,2.0,Mortgage,15000,Debtconsolidation,8.49,0.14,2.0,644.0,Yes,0
13255,23,Male,High School,109037.0,0.0,Mortgage,13675,Education,7.49,0.13,4.0,654.0,Yes,0
13256,24,Female,Master,44297.0,4.0,Rent,12250,Debtconsolidation,11.49,0.28,2.0,670.0,No,1
13257,24,Male,High School,108933.0,4.0,Mortgage,7000,Venture,10.99,0.06,3.0,648.0,Yes,0
13258,23,Male,Associate,43888.0,2.0,Rent,12250,Medical,10.74,0.28,3.0,650.0,No,1
13259,23,Male,High School,43990.0,0.0,Rent,12250,Personal,11.01,0.28,3.0,640.0,No,1
13260,25,Female,Master,94661.0,0.0,Mortgage,6000,Debtconsolidation,15.62,0.06,3.0,596.0,No,1
13261,22,Male,Master,53698.0,2.0,Rent,12250,Medical,15.99,0.23,2.0,696.0,No,1
13262,25,Female,High School,108873.0,4.0,Mortgage,5600,Venture,9.99,0.05,4.0,593.0,Yes,0
13263,24,Female,Bachelor,60772.0,0.0,Rent,12250,Homeimprovement,14.72,0.2,3.0,703.0,Yes,0
13264,25,Male,High School,55596.0,3.0,Rent,12250,Medical,14.84,0.22,3.0,608.0,No,1
13265,23,Female,High School,73031.0,0.0,Rent,12250,Education,10.59,0.17,3.0,657.0,Yes,0
13266,23,Female,Associate,109098.0,0.0,Mortgage,4000,Education,5.42,0.04,3.0,685.0,No,0
13267,24,Male,Bachelor,74663.0,4.0,Rent,12250,Venture,12.23,0.16,4.0,675.0,No,0
13268,26,Male,High School,109286.0,6.0,Mortgage,5175,Homeimprovement,11.99,0.05,2.0,647.0,No,0
13269,24,Male,High School,36865.0,2.0,Rent,12300,Education,10.74,0.33,2.0,604.0,No,1
13270,23,Female,High School,39925.0,1.0,Rent,12300,Education,11.01,0.31,3.0,537.0,No,1
13271,23,Female,Bachelor,109410.0,4.0,Mortgage,21000,Venture,7.49,0.19,4.0,677.0,Yes,0
13272,23,Female,Associate,47538.0,5.0,Rent,12300,Medical,11.01,0.26,2.0,564.0,No,1
13273,25,Male,Master,109003.0,0.0,Mortgage,10000,Venture,15.28,0.09,2.0,591.0,No,0
13274,23,Male,Associate,67644.0,1.0,Rent,12300,Venture,11.01,0.18,4.0,577.0,Yes,0
13275,24,Male,Master,109152.0,1.0,Mortgage,23095,Education,12.68,0.32,2.0,627.0,Yes,0
13276,25,Male,Master,108907.0,0.0,Mortgage,10000,Venture,10.0,0.09,2.0,603.0,Yes,0
13277,24,Male,High School,108721.0,4.0,Mortgage,23095,Debtconsolidation,13.06,0.22,2.0,672.0,No,0
13278,26,Female,High School,51332.0,3.0,Rent,12375,Personal,7.51,0.24,3.0,634.0,Yes,0
13279,21,Female,Master,108704.0,0.0,Mortgage,21000,Personal,11.01,0.19,4.0,675.0,No,0
13280,25,Female,High School,51572.0,0.0,Rent,12375,Debtconsolidation,7.29,0.24,4.0,630.0,No,0
13281,25,Male,Bachelor,96611.0,4.0,Rent,12375,Personal,10.91,0.13,4.0,618.0,Yes,0
13282,22,Male,Master,42515.0,2.0,Rent,12400,Education,11.01,0.29,4.0,497.5,No,1
13283,24,Female,Bachelor,109384.0,3.0,Mortgage,3000,Medical,11.01,0.03,4.0,683.0,No,0
13284,23,Female,Bachelor,108902.0,0.0,Mortgage,4800,Medical,10.36,0.04,4.0,686.0,No,0
13285,22,Male,Bachelor,68327.0,0.0,Rent,12400,Education,10.74,0.18,4.0,606.0,Yes,0
13286,22,Male,High School,109025.0,1.0,Mortgage,9500,Debtconsolidation,11.01,0.09,3.0,640.0,No,0
13287,25,Female,Associate,45460.0,4.0,Rent,12450,Education,16.32,0.27,2.0,526.0,No,1
13288,23,Male,Bachelor,38294.0,2.0,Rent,12500,Debtconsolidation,10.65,0.33,4.0,694.0,No,1
13289,25,Male,High School,108626.0,0.0,Mortgage,20000,Education,6.54,0.18,3.0,658.0,No,0
13290,26,Male,Bachelor,108991.0,1.0,Mortgage,1000,Education,6.17,0.01,4.0,679.0,Yes,0
13291,24,Male,Associate,109016.0,3.0,Own,12000,Medical,13.35,0.11,3.0,676.0,Yes,0
13292,23,Male,Associate,80460.0,2.0,Mortgage,15000,Medical,14.83,0.19,4.0,537.0,No,1
13293,24,Female,Master,108834.0,5.0,Mortgage,6000,Venture,5.79,0.06,4.0,681.0,Yes,0
13294,25,Male,Bachelor,43980.0,3.0,Rent,12500,Venture,11.72,0.28,4.0,614.0,No,1
13295,24,Female,Bachelor,39376.0,1.0,Rent,12500,Medical,12.87,0.32,3.0,607.0,No,1
13296,23,Male,Bachelor,109032.0,0.0,Mortgage,5000,Education,5.42,0.05,4.0,671.0,Yes,0
13297,26,Male,Associate,49230.0,2.0,Rent,12500,Education,6.92,0.25,2.0,603.0,No,1
13298,22,Female,Associate,36981.0,1.0,Rent,2800,Debtconsolidation,6.54,0.08,3.0,661.0,Yes,0
13299,22,Female,High School,109047.0,3.0,Mortgage,6000,Medical,9.25,0.06,2.0,583.0,Yes,0
13300,23,Male,Master,109222.0,0.0,Own,8500,Medical,5.79,0.08,4.0,631.0,Yes,0
13301,23,Female,High School,109016.0,0.0,Mortgage,8000,Education,10.36,0.07,3.0,691.0,No,0
13302,25,Female,Bachelor,109060.0,5.0,Mortgage,10000,Venture,12.61,0.09,3.0,705.0,No,0
13303,22,Female,Master,40730.0,2.0,Rent,2800,Education,15.62,0.07,3.0,667.0,No,1
13304,22,Male,High School,109117.0,1.0,Mortgage,3500,Venture,9.25,0.03,2.0,582.0,No,0
13305,24,Male,Bachelor,40928.0,0.0,Rent,2800,Personal,16.0,0.07,3.0,581.0,No,1
13306,22,Female,Master,43135.0,0.0,Rent,2800,Venture,10.37,0.06,4.0,678.0,Yes,0
13307,21,Male,High School,45995.0,0.0,Rent,2800,Venture,7.88,0.06,4.0,621.0,No,0
13308,26,Male,Associate,47804.0,2.0,Rent,2800,Medical,10.0,0.06,2.0,650.0,Yes,0
13309,22,Male,Bachelor,49227.0,2.0,Rent,2800,Debtconsolidation,7.49,0.06,4.0,709.0,Yes,0
13310,22,Male,High School,48966.0,0.0,Rent,2800,Education,7.49,0.06,2.0,675.0,No,0
13311,24,Male,High School,48752.0,3.0,Rent,2800,Medical,10.25,0.06,2.0,572.0,No,0
13312,25,Female,Bachelor,109509.0,3.0,Mortgage,15000,Medical,13.61,0.14,3.0,681.0,Yes,0
13313,24,Female,Master,49600.0,0.0,Rent,2800,Venture,6.99,0.06,4.0,603.0,Yes,0
13314,21,Male,Associate,108795.0,0.0,Mortgage,1500,Education,10.75,0.01,4.0,497.5,Yes,0
13315,24,Male,Associate,108889.0,1.0,Mortgage,19750,Debtconsolidation,13.61,0.18,2.0,688.0,No,0
13316,25,Female,Associate,108932.0,4.0,Mortgage,7500,Debtconsolidation,6.76,0.07,4.0,654.0,No,0
13317,25,Male,Master,108846.0,2.0,Mortgage,6000,Medical,11.01,0.06,4.0,711.0,Yes,0
13318,26,Male,High School,44606.0,5.0,Rent,2800,Medical,13.35,0.06,4.0,565.0,No,1
13319,25,Female,Bachelor,45608.0,3.0,Rent,2800,Homeimprovement,16.29,0.06,3.0,628.0,No,1
13320,25,Male,High School,108959.0,2.0,Mortgage,8500,Personal,15.21,0.08,3.0,555.0,Yes,0
13321,24,Male,Bachelor,109039.0,0.0,Mortgage,1700,Venture,10.75,0.02,3.0,665.0,No,0
13322,25,Male,High School,53621.0,6.0,Rent,2800,Education,6.92,0.05,3.0,636.0,No,0
13323,22,Male,High School,108939.0,1.0,Mortgage,5000,Venture,10.75,0.05,4.0,604.0,Yes,0
13324,22,Male,Associate,55302.0,0.0,Rent,2800,Personal,13.49,0.05,2.0,646.0,Yes,0
13325,22,Male,Associate,109156.0,1.0,Own,7000,Venture,7.14,0.06,4.0,640.0,No,0
13326,22,Male,High School,56808.0,0.0,Rent,2800,Debtconsolidation,10.37,0.05,3.0,656.0,No,0
13327,22,Male,High School,109251.0,0.0,Mortgage,23095,Education,12.73,0.23,4.0,590.0,Yes,0
13328,26,Female,Bachelor,43232.0,3.0,Own,7500,Personal,7.9,0.17,3.0,678.0,No,0
13329,22,Male,High School,109187.0,0.0,Mortgage,6400,Education,9.88,0.06,3.0,590.0,Yes,0
13330,26,Male,Associate,108959.0,2.0,Mortgage,6500,Debtconsolidation,7.14,0.06,3.0,680.0,Yes,0
13331,24,Female,Master,61028.0,1.0,Rent,2800,Debtconsolidation,5.79,0.05,2.0,614.0,Yes,0
13332,25,Female,Master,108545.0,1.0,Mortgage,6000,Personal,7.14,0.06,3.0,667.0,Yes,0
13333,25,Female,Bachelor,109101.0,1.0,Own,5000,Venture,6.76,0.05,4.0,606.0,Yes,0
13334,24,Male,Bachelor,109035.0,4.0,Mortgage,23095,Homeimprovement,17.56,0.22,3.0,601.0,Yes,0
13335,24,Male,High School,53282.0,0.0,Rent,2800,Personal,14.17,0.05,2.0,661.0,No,1
13336,26,Male,High School,61008.0,4.0,Rent,2800,Medical,13.61,0.05,3.0,630.0,No,0
13337,23,Female,Associate,61008.0,0.0,Rent,2800,Medical,11.86,0.05,2.0,669.0,No,0
13338,22,Female,Bachelor,108962.0,0.0,Mortgage,10000,Education,7.88,0.09,3.0,659.0,No,0
13339,26,Male,Bachelor,64106.0,5.0,Rent,2800,Venture,13.47,0.04,4.0,658.0,Yes,0
13340,21,Male,High School,58583.0,0.0,Rent,2800,Personal,8.9,0.05,2.0,668.0,No,1
13341,22,Male,High School,68489.0,0.0,Rent,2800,Venture,15.31,0.04,2.0,657.0,Yes,0
13342,25,Female,Associate,108961.0,3.0,Mortgage,20000,Personal,11.01,0.18,3.0,621.0,Yes,0
13343,23,Male,Bachelor,89438.0,2.0,Rent,2800,Venture,15.21,0.03,2.0,634.0,No,1
13344,23,Female,Associate,94867.0,2.0,Mortgage,15000,Debtconsolidation,15.31,0.16,4.0,635.0,No,1
13345,24,Male,Bachelor,105265.0,2.0,Rent,2800,Debtconsolidation,14.65,0.03,4.0,624.0,Yes,0
13346,21,Female,Associate,42745.0,1.0,Own,7200,Venture,15.23,0.17,4.0,616.0,Yes,0
13347,25,Male,Master,109177.0,5.0,Mortgage,15000,Debtconsolidation,12.18,0.14,2.0,630.0,Yes,0
13348,23,Male,High School,149018.0,0.0,Rent,2800,Debtconsolidation,13.49,0.02,3.0,687.0,No,0
13349,25,Female,Bachelor,109309.0,3.0,Mortgage,6000,Personal,7.74,0.05,4.0,671.0,No,0
13350,24,Male,Bachelor,95091.0,1.0,Mortgage,19500,Debtconsolidation,15.31,0.21,4.0,630.0,No,1
13351,22,Female,High School,43208.0,0.0,Own,18500,Education,7.49,0.37,3.0,608.0,No,0
13352,23,Male,High School,23225.0,0.0,Rent,2775,Personal,7.68,0.12,2.0,645.0,No,0
13353,23,Female,High School,21049.0,3.0,Rent,2750,Medical,16.77,0.13,2.0,682.0,No,1
13354,25,Male,Associate,94644.0,2.0,Mortgage,3000,Debtconsolidation,11.48,0.03,3.0,599.0,No,1
13355,25,Male,Bachelor,94518.0,2.0,Mortgage,8000,Debtconsolidation,16.0,0.08,2.0,695.0,No,1
13356,26,Male,Master,109029.0,2.0,Mortgage,3200,Personal,13.22,0.03,4.0,630.0,Yes,0
13357,22,Female,High School,108931.0,1.0,Mortgage,2500,Education,13.22,0.02,2.0,689.0,No,0
13358,26,Male,Associate,109098.0,3.0,Mortgage,20000,Personal,11.01,0.18,3.0,603.0,No,0
13359,23,Male,High School,73161.0,2.0,Rent,2750,Education,15.23,0.04,4.0,599.0,Yes,0
13360,23,Male,Master,109321.0,0.0,Mortgage,12000,Education,12.18,0.11,4.0,680.0,Yes,0
13361,25,Male,Bachelor,108971.0,4.0,Own,10000,Homeimprovement,8.0,0.09,4.0,699.0,Yes,0
13362,24,Male,Bachelor,38242.0,0.0,Rent,2725,Personal,10.74,0.07,2.0,563.0,Yes,0
13363,22,Male,Associate,108886.0,0.0,Mortgage,20000,Education,11.26,0.18,2.0,598.0,Yes,0
13364,21,Female,Master,109148.0,0.0,Other,16000,Medical,11.26,0.15,4.0,516.0,Yes,0
13365,23,Female,Bachelor,109222.0,2.0,Mortgage,6000,Personal,11.89,0.05,4.0,688.0,Yes,0
13366,23,Male,Bachelor,94735.0,0.0,Mortgage,15250,Personal,11.01,0.16,2.0,653.0,No,1
13367,21,Male,Associate,19618.0,0.0,Rent,2700,Venture,19.59,0.14,3.0,611.0,No,1
13368,24,Male,Master,109217.0,2.0,Mortgage,3000,Education,13.79,0.03,4.0,681.0,No,0
13369,23,Male,High School,109055.0,1.0,Mortgage,1500,Debtconsolidation,12.84,0.01,2.0,663.0,Yes,0
13370,23,Female,High School,108894.0,0.0,Mortgage,15000,Education,16.32,0.14,2.0,623.0,No,0
13371,26,Male,Master,94796.0,3.0,Mortgage,10000,Education,9.63,0.11,4.0,642.0,No,1
13372,25,Male,High School,108790.0,6.0,Mortgage,11000,Venture,9.32,0.1,3.0,652.0,Yes,0
13373,23,Male,Associate,30034.0,2.0,Rent,2700,Debtconsolidation,10.75,0.09,2.0,599.0,No,1
13374,25,Male,Associate,94672.0,0.0,Mortgage,9000,Venture,11.78,0.1,2.0,644.0,No,1
13375,24,Female,High School,108661.0,0.0,Mortgage,5000,Homeimprovement,8.0,0.05,4.0,648.0,Yes,0
13376,24,Female,Associate,108945.0,0.0,Mortgage,12000,Personal,11.01,0.11,4.0,652.0,No,0
13377,24,Male,High School,109314.0,3.0,Mortgage,7500,Education,11.01,0.07,3.0,678.0,No,0
13378,23,Male,Associate,31850.0,0.0,Rent,2700,Debtconsolidation,7.29,0.08,3.0,634.0,Yes,0
13379,24,Female,Associate,108863.0,0.0,Mortgage,5000,Personal,11.34,0.05,4.0,563.0,Yes,0
13380,25,Female,Bachelor,108842.0,3.0,Mortgage,23095,Venture,10.39,0.23,3.0,662.0,No,0
13381,26,Female,Master,36538.0,4.0,Rent,2700,Education,10.75,0.07,2.0,717.0,No,0
13382,22,Male,High School,38579.0,0.0,Rent,2700,Debtconsolidation,6.91,0.07,4.0,585.0,Yes,0
13383,24,Male,Master,39445.0,4.0,Rent,2700,Venture,11.01,0.07,3.0,696.0,No,0
13384,26,Male,Associate,108852.0,1.0,Mortgage,23095,Education,11.09,0.23,4.0,687.0,No,0
13385,25,Female,Bachelor,43283.0,5.0,Rent,2700,Education,7.88,0.06,2.0,659.0,Yes,0
13386,26,Female,Master,108784.0,3.0,Own,9500,Venture,8.07,0.09,2.0,559.0,Yes,0
13387,25,Male,Associate,109239.0,3.0,Mortgage,15000,Personal,7.88,0.14,4.0,632.0,Yes,0
13388,23,Female,Associate,109442.0,2.0,Mortgage,10150,Education,11.97,0.09,3.0,623.0,Yes,0
13389,23,Male,High School,94745.0,0.0,Mortgage,1200,Personal,11.01,0.01,3.0,576.0,No,1
13390,22,Male,High School,95068.0,0.0,Mortgage,11000,Debtconsolidation,17.99,0.12,3.0,643.0,No,1
13391,24,Male,High School,109278.0,1.0,Mortgage,15000,Education,10.38,0.14,3.0,645.0,Yes,0
13392,25,Male,Associate,61937.0,2.0,Rent,2700,Debtconsolidation,9.7,0.04,2.0,582.0,Yes,0
13393,24,Female,Master,109978.0,0.0,Mortgage,8000,Homeimprovement,11.01,0.07,2.0,684.0,No,0
13394,25,Male,Associate,56221.0,0.0,Rent,2700,Debtconsolidation,15.96,0.05,2.0,529.0,No,1
13395,22,Female,Bachelor,110410.0,2.0,Mortgage,13200,Education,14.79,0.12,4.0,644.0,No,0
13396,24,Female,Associate,119341.0,1.0,Rent,2700,Education,13.49,0.02,4.0,622.0,No,0
13397,24,Male,High School,110198.0,5.0,Mortgage,8400,Education,10.99,0.08,2.0,580.0,No,0
13398,21,Female,High School,110239.0,0.0,Mortgage,6000,Personal,9.99,0.05,2.0,700.0,No,0
13399,24,Male,High School,110275.0,4.0,Mortgage,20000,Homeimprovement,16.32,0.18,4.0,497.5,Yes,0
13400,26,Male,Bachelor,23110.0,0.0,Rent,2675,Personal,9.91,0.12,4.0,606.0,Yes,0
13401,24,Male,Bachelor,110222.0,3.0,Mortgage,16000,Education,7.88,0.15,3.0,523.0,Yes,0
13402,23,Female,Master,49164.0,2.0,Rent,2675,Personal,8.07,0.05,4.0,547.0,Yes,0
13403,23,Male,High School,110351.0,0.0,Mortgage,1000,Education,11.71,0.01,3.0,594.0,Yes,0
13404,24,Female,Associate,110412.0,2.0,Mortgage,15000,Education,6.03,0.14,4.0,682.0,No,0
13405,24,Male,Associate,109978.0,3.0,Mortgage,2400,Debtconsolidation,9.91,0.02,4.0,613.0,No,0
13406,24,Female,Associate,110331.0,0.0,Mortgage,10000,Homeimprovement,10.99,0.09,4.0,591.0,Yes,0
13407,23,Female,Bachelor,110391.0,5.0,Mortgage,1500,Personal,14.54,0.01,4.0,515.0,Yes,0
13408,21,Female,Bachelor,27798.0,0.0,Rent,2650,Medical,9.88,0.1,3.0,664.0,Yes,0
13409,23,Male,Bachelor,95636.0,0.0,Mortgage,16000,Debtconsolidation,14.09,0.17,3.0,610.0,No,1
13410,23,Male,High School,110389.0,2.0,Mortgage,10000,Venture,16.32,0.09,3.0,619.0,No,0
13411,23,Male,Bachelor,56837.0,3.0,Rent,2650,Personal,10.59,0.05,2.0,704.0,Yes,0
13412,22,Male,Bachelor,110346.0,0.0,Own,15000,Education,7.88,0.14,2.0,654.0,Yes,0
13413,23,Female,Associate,110013.0,0.0,Mortgage,10000,Personal,13.61,0.09,4.0,663.0,No,0
13414,24,Female,Bachelor,95755.0,4.0,Mortgage,5000,Homeimprovement,15.33,0.05,2.0,655.0,No,1
13415,23,Male,High School,110245.0,1.0,Mortgage,8000,Venture,17.19,0.07,4.0,644.0,No,0
13416,21,Male,High School,110283.0,0.0,Mortgage,20000,Venture,10.62,0.18,2.0,497.5,Yes,0
13417,24,Female,Associate,110066.0,3.0,Mortgage,15000,Medical,7.88,0.14,4.0,666.0,No,0
13418,24,Male,Bachelor,19967.0,2.0,Rent,2600,Homeimprovement,11.01,0.13,2.0,645.0,No,1
13419,22,Female,Bachelor,25245.0,0.0,Rent,2600,Education,6.92,0.1,4.0,635.0,Yes,0
13420,21,Female,Master,42745.0,0.0,Own,11000,Medical,7.88,0.26,2.0,587.0,Yes,0
13421,23,Female,High School,110621.0,2.0,Mortgage,12000,Personal,11.01,0.11,3.0,570.0,Yes,0
13422,24,Female,Bachelor,26987.0,2.0,Rent,2600,Education,19.29,0.1,4.0,713.0,No,1
13423,24,Male,High School,110607.0,1.0,Mortgage,1000,Homeimprovement,7.68,0.01,3.0,642.0,Yes,0
13424,26,Female,High School,81795.0,4.0,Mortgage,15000,Medical,14.11,0.18,4.0,639.0,No,1
13425,21,Male,Bachelor,33082.0,0.0,Rent,2600,Personal,13.22,0.08,2.0,671.0,Yes,0
13426,24,Female,Associate,109955.0,3.0,Mortgage,7000,Venture,8.0,0.06,3.0,622.0,Yes,0
13427,24,Male,Associate,110183.0,3.0,Mortgage,7500,Debtconsolidation,10.39,0.07,2.0,608.0,Yes,0
13428,23,Female,Bachelor,110266.0,0.0,Mortgage,7500,Debtconsolidation,11.97,0.07,2.0,666.0,Yes,0
13429,23,Female,High School,110525.0,3.0,Mortgage,10000,Personal,13.43,0.09,2.0,640.0,Yes,0
13430,25,Female,Bachelor,96227.0,3.0,Mortgage,11200,Personal,14.79,0.12,3.0,597.0,No,1
13431,21,Female,Associate,43130.0,0.0,Own,7000,Venture,14.59,0.16,3.0,642.0,Yes,0
13432,25,Male,High School,42962.0,3.0,Own,4000,Personal,13.11,0.09,2.0,629.0,Yes,0
13433,23,Female,Bachelor,110842.0,0.0,Mortgage,3000,Debtconsolidation,8.88,0.03,2.0,696.0,Yes,0
13434,22,Male,Master,110264.0,2.0,Own,5000,Personal,11.48,0.05,2.0,639.0,Yes,0
13435,25,Male,High School,110707.0,3.0,Mortgage,6000,Personal,7.68,0.05,4.0,658.0,Yes,0
